"base_value_zinbh","b_value_zinbh","w_value_zinbh","b_zinbh","w_zinbh","r_zinbh","m_zinbh","dist_w_zinbh","bic_zinbh"
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2.60553540232941,1,0.426930094605677,1,1,0.334176706275452,0.125652096926818,2.60553540232941,104.263103660526
NA,NA,NA,NA,NA,NA,NA,0,NA
2.66846724065168,1,0.325311174893764,1,1,0.21693602772994,0.166993689950444,2.66846724065168,81.6640646825023
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
2.52763192317703,1,0.292892389504568,1,1,0.21547307187663,0.163324341944341,2.52763192317703,86.3831409610929
1.92940164793534,1,0.401880002663454,1,1,0.252601124771174,0.162249295042528,1.92940164793534,72.9561996169289
NA,NA,NA,NA,NA,NA,NA,0,NA
